source_path,repository_path,sha256,bytes,category,evidence_class,version,note
TFM/Entrega_final/reproducibilidad/v4/matriz_coherencia_v4.csv,results/quality/v4/matriz_coherencia_v4.csv,ba1015440bc230b5e045a083d4cf17c0fc8f23e6fcda364283beb61ac8d9809f,3363,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v4/matriz_requisitos_viu_v4.csv,results/quality/v4/matriz_requisitos_viu_v4.csv,677a691ab41cacfd11697c5eb7a099d1446a5fa2f83b5ac4abd86ab6198873b0,3104,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v4/protected_hashes_v4.json,results/quality/v4/protected_hashes_v4.json,b1e8ba8e420c73a78e72789e47119b33313afad4955af68d1898e485eaacc128,1425,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v4/registro_cambios_v3_v4.csv,results/quality/v4/registro_cambios_v3_v4.csv,916a63a01acd3154b5a33f9ed7a58bc5d3d25374378c4efecbab21acd6bef397,1873,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v4/registro_tablas_figuras_documento_v4.csv,results/quality/v4/registro_tablas_figuras_documento_v4.csv,cae37e05b4ab8e73981eb1546d66b9576e14c9286c805cee46e216656b8cd98b,1417,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v4/turnitin_status_v4.json,results/quality/v4/turnitin_status_v4.json,55e4fff17b5286de5fe51713f6255f892093514a51a9a061571c8e6f59fdf305,376,quality-and-traceability,derived-or-curated,v4,"Control editorial, trazabilidad o referencia correspondiente a V4."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Branches.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Branches.csv,df6fe581ad5303df89ac249da64988bd4a77bfeb0d991011fd8599984a78c447,1260,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Buses.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Buses.csv,bc85f11155ea9e61629d7376637447174884221dc506d58ec908098c1be256a1,838,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Contingencies.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Contingencies.csv,e062bf65f4e8f53d1446c8633bcf1a72164e721d7d3830dba57256f4d37c5736,994,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Generators.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Generators.csv,8875782943e8e55d30ebd0691bfb278faaf2dcd3c01f7000ce7e925f865ccb13,676,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Islands.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Islands.csv,5c7f6494a712d8364d6b750856f3ec04f3feb018a2f8f1f674b78e7f046918a5,229,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Loads.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Loads.csv,89e4985f99922b305b19f575ec4c3ee89dfeb8485ecc0be588e06c764de61db5,315,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Mismatches.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Mismatches.csv,b6d8b0d8f96fba109d19a8d5bde4023f5d9ff0c0c3d7449f95c2e2450803a105,330,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Transformer.csv,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_BESS_01_Transformer.csv,d0069ae30c54241cd6b2c1d0cfce86573f625e335bd72b98da72d1f32b7f69ed,697,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_Branch.aux,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_Branch.aux,bde65b4b20daba082e62e84c3221cdf2f2b894cb02b6f552adeae394ae5d3f60,11346,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_Bus.aux,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_Bus.aux,fa0296b0b8e3bb4815d4bac49055915a2a42adefd1cd21d979cad24a8144f0d2,6344,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_ViolationCTG.aux,results/simulations/v2/bess/GMD_0p9144m_B5/manual_GMD_0p9144m_Bess_01_ViolationCTG.aux,5db7d8c2848c61780b352ad364a5c5daebec7175cff53fe3862c84a2c9ec23f0,15622,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Branches.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Branches.csv,d34255bcd6740f64cffcddbcfbba6da8d70f83e758012b44bce51ad17e8ad8a2,1260,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Buses.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Buses.csv,6aaa0a89120bf7ec72827028cc1dfd32542b7532d61d1cadbc12025573f3a14a,838,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Contingencies.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Contingencies.csv,9977a681561fd9b0d9ac05b203484d3ddd7dcad7647bdb6c806bfaf445df49ab,1004,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Generators.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Generators.csv,347e8943af7ea4628dfdf50a15ddf646930dd99dda7239b1ebc83944c5e2178d,676,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Islands.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Islands.csv,9be1f6cbf3246ea3eccdaf4745bf14633cc9e775b3b5d2324565c962ed3d3841,229,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Loads.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Loads.csv,89e4985f99922b305b19f575ec4c3ee89dfeb8485ecc0be588e06c764de61db5,315,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Mismatches.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Mismatches.csv,b6d8b0d8f96fba109d19a8d5bde4023f5d9ff0c0c3d7449f95c2e2450803a105,330,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Transformer.csv,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_BESS_02_Transformer.csv,d0069ae30c54241cd6b2c1d0cfce86573f625e335bd72b98da72d1f32b7f69ed,697,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_Branch.aux,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_Branch.aux,ae337a0659efc3c6f6a6b1f14e1251a25c2fad79305d04df60a12eb6f9a6f577,11380,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_Bus.aux,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_Bus.aux,33825fd1dfacb49e47d682f9910c4d8e78dea9a985f034813a29e0ab515ae35d,6149,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_ViolationCTG.aux,results/simulations/v2/bess/GMD_0p9144m_B6/manual_GMD_0p9144m_Bess_02_ViolationCTG.aux,0bb2b5b952c5089f3db019b90c7191699f3e9a2d8933694d1f49371aee10ffab,15468,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Branches.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Branches.csv,ad32321c9ae7da960c014260dfc519e047d3be5b9def8a88aa39fe53cc924e02,1260,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Buses.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Buses.csv,44043a69213e65625935c183c0781eccfe9d2a2c56d674a54c0b935b67dc88e3,892,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Contingencies.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Contingencies.csv,e062bf65f4e8f53d1446c8633bcf1a72164e721d7d3830dba57256f4d37c5736,994,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Generators.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Generators.csv,98fa483d0129b75686f81459b5a6e465e71ef16cec0890f6f7ee3c8679b2e1aa,676,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Islands.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Islands.csv,5c7f6494a712d8364d6b750856f3ec04f3feb018a2f8f1f674b78e7f046918a5,229,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Loads.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Loads.csv,89e4985f99922b305b19f575ec4c3ee89dfeb8485ecc0be588e06c764de61db5,315,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Mismatches.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Mismatches.csv,f05549526258285a338f4eda3617acf4baa68fdc86728e981c00d92ceb67e57a,330,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Transformer.csv,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_BESS_03_Transformer.csv,d0069ae30c54241cd6b2c1d0cfce86573f625e335bd72b98da72d1f32b7f69ed,697,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_Branch.aux,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_Branch.aux,e8318e5d28218350ecacf0d56ca5e90c78d9de89a761722ebabf2cd94ea8ec0c,11346,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_Bus.aux,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_Bus.aux,5d98dfc95cdbb2ce811b6ff92ff8160a4c671db477d39bf545ad8c213b45e25d,6344,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_ViolationCTG.aux,results/simulations/v2/bess/GMD_1p2192m_B5/manual_GMD_1p2192m_Bess_03_ViolationCTG.aux,d8561af9cffbeb39312776950d58fe55d4850f821cbab8bab47b6f03fe43f509,15622,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Branches.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Branches.csv,32795fde0a7ad0141b881cde6ff5bbf3dad14a38943015d6163de8a15e0f7a7f,1260,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Buses.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Buses.csv,387458c91f9cd8f5d92786787d3a8acce15f53c56300fd170a54c255987c2dd2,838,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Contingencies.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Contingencies.csv,9977a681561fd9b0d9ac05b203484d3ddd7dcad7647bdb6c806bfaf445df49ab,1004,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Generators.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Generators.csv,9361b1c1626225b55de26479d11af15291e51afb0e7766d485e236cf4e5bda07,676,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Islands.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Islands.csv,f8e6f2117db2b3ca4e86b306562e96fbb3f1a2f7f5d452ba93fbe983e6185006,229,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Loads.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Loads.csv,89e4985f99922b305b19f575ec4c3ee89dfeb8485ecc0be588e06c764de61db5,315,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Mismatches.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Mismatches.csv,d97f063ab9aaed30e40a96bc921f33098c901b5575ce1ddc25d0b731f07b042f,330,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Transformer.csv,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_BESS_04_Transformer.csv,d0069ae30c54241cd6b2c1d0cfce86573f625e335bd72b98da72d1f32b7f69ed,697,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_Branch.aux,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_Branch.aux,59de09228dc7a42392b47a66916efddf24fde4d8aa12aac59953b33562136205,11380,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_Bus.aux,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_Bus.aux,6d15dac5784a375a0a52cc127f7736659739c0ace922c90051635196548e2d5f,6149,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_ViolationCTG.aux,results/simulations/v2/bess/GMD_1p2192m_B6/manual_GMD_1p2192m_Bess_04_ViolationCTG.aux,f0d5bb9487f6181a26cb5b26d460931d4d81bcdfb99f7f47963f4259b6a3d94e,15468,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/consolidado_bess_final.xlsx,results/simulations/v2/bess/consolidado_bess_final.xlsx,59b75aef0961db7d8d91f94c7627964cac33a1b8f4ce634e46f98b77026c942d,18564,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/energia_bess.csv,results/simulations/v2/bess/energia_bess.csv,f20b0ff3e2ce96b65a196a13bfebcc86bb54cdbae27b7608b3f381d5cd562e2f,787,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/matriz_resultados_bess.csv,results/simulations/v2/bess/matriz_resultados_bess.csv,f40c80509ad1a1e71b4c46480d9331d5f9a9bcadeea962c65043b7b89169a92c,1236,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/matriz_resultados_bess_v23.csv,results/simulations/v2/bess/matriz_resultados_bess_v23.csv,f16cb589bad202183f6190b094247bb03d54023df562f48260d165a30a90e34c,2465,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/bess_final/resultados_bess_por_contingencia.csv,results/simulations/v2/bess/resultados_bess_por_contingencia.csv,0877f2c23840c4aa96088db890c886eab8b6b1098b9fb34b0f4802687217bed4,11539,simulation-output,simulated-or-derived,v2,"Resultados BESS estacionarios, contingencias y cálculos energéticos derivados."
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Branch.aux,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Branch.aux,f98ece35dd8926cb362096712dc380e6dd652e9913a53258d37b12fe19cef95c,11448,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Branches.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Branches.csv,0fe2900f236fd5b545c352d26a8655179ade928dea2d6eec85133291a31011c3,1260,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Bus.aux,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Bus.aux,7014f681390d932bd3f26e0fff7d0fa9955fb19bc3868a1e79a35ede38f06f2b,7360,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Buses.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Buses.csv,4b084666661bd77068551f5638881a8a462d4d201c51d62f0222affde0b61d1d,818,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Contingencies.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Contingencies.csv,e062bf65f4e8f53d1446c8633bcf1a72164e721d7d3830dba57256f4d37c5736,994,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Generators.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Generators.csv,2797cac7e1dd7152a5c45d080c72d05b3062849b9102ccc0d0dc4784638d5843,550,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Islands.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Islands.csv,d8bb44e638331217f5c89d5d71975268386e0d1df991b3aa7b4a6c7329de3e61,229,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Loads.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Loads.csv,89e4985f99922b305b19f575ec4c3ee89dfeb8485ecc0be588e06c764de61db5,315,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Mismatches.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Mismatches.csv,114adb3a9df6b763bd5faf1fa58c2006bd2e48577b33124a80ddfa17a8676541,330,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Transformer.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_Transformer.csv,d0069ae30c54241cd6b2c1d0cfce86573f625e335bd72b98da72d1f32b7f69ed,697,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_ViolationCTG.aux,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV15_ViolationCTG.aux,932a43fc0b77720acc4e1e336b225519a46f1ca8da4fa0d0648027554efd9292,16557,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV30_Branch.aux,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV30_Branch.aux,f98ece35dd8926cb362096712dc380e6dd652e9913a53258d37b12fe19cef95c,11448,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
TFM/Entrega_final/reproducibilidad/v2/fv_final/GMD_0p9144/manual_GMD_0p9144m_B1_FV30_Branches.csv,results/simulations/v2/photovoltaic/GMD_0p9144/manual_GMD_0p9144m_B1_FV30_Branches.csv,fca6ef67709a9d34824e0720ffd277689d651811782214678ced6520b5dd6add,1260,simulation-output,simulated,v2,Escenarios fotovoltaicos estacionarios y contingencias; no son mediciones de campo.
